,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
144,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",9000,0.5762624313862162,0.5396181324836324
145,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",10000,0.5813034440696531,0.541435363819671
146,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",11000,0.5868361110765362,0.5442234447735929
147,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",12000,0.5914539276334624,0.5449453585920191
148,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",13000,0.5955365255598013,0.5457668467302282
149,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",14000,0.5984428871933384,0.5465883348684374
150,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",5000,0.5337436676167835,0.5151726369769236
151,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",6000,0.5422324840367931,0.5204998630853103
152,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",7000,0.5507337474017002,0.5263249607926116
153,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",8000,0.5577164834891276,0.5313783575215952
154,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",9000,0.5641764478908652,0.5355355853725324
155,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",10000,0.5677673914937579,0.5376515396679197
156,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",11000,0.5688129348651374,0.5374026038684623
157,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",12000,0.5712774299548176,0.5384232406462374
158,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",13000,0.5725345713894524,0.5385726021259117
159,ComplementNB,headline,0,TfidfVectorizer,"(1, 2)",14000,0.5735925617057294,0.5383983470662916
160,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",5000,0.5555693854943304,0.5393691966841752
161,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",6000,0.5633113852204976,0.54429812551343
162,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",7000,0.5664853561693283,0.5449702521719648
163,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",8000,0.5683772917937292,0.545144507231585
164,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",9000,0.5723105263812998,0.5465136541286002
165,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",10000,0.5746567754944549,0.5468621642478405
166,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",11000,0.577183505308622,0.5473102486868636
167,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",12000,0.58136567879414,0.5497000323616539
168,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",13000,0.5850624214286604,0.5509198177789948
169,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",14000,0.5871846255336628,0.5511936471583978
170,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",5000,0.5555693854943304,0.5393691966841752
171,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",6000,0.5633113852204976,0.54429812551343
172,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",7000,0.5664853561693283,0.5449702521719648
173,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",8000,0.5683772917937292,0.545144507231585
174,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",9000,0.5723105263812998,0.5465136541286002
175,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",10000,0.5746567754944549,0.5468621642478405
176,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",11000,0.577183505308622,0.5473102486868636
177,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",12000,0.58136567879414,0.5497000323616539
178,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",13000,0.5850624214286604,0.5509198177789948
179,ComplementNB,full_text,1,CountVectorizer,"(1, 1)",14000,0.5871846255336628,0.5511936471583978
180,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",5000,0.5590483065931467,0.541236215180105
181,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",6000,0.5668587645162495,0.5460406761096314
182,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",7000,0.569597092393672,0.5465883348684374
183,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",8000,0.5710409380017675,0.5465883348684374
