,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,LinearSVC,headline,0,CountVectorizer,"(2, 2)",7500,0.7996314995357474,0.7381615598885793
0,LinearSVC,headline,0,TfidfVectorizer,"(2, 2)",6000,0.7664519498607242,0.7258008356545961
0,LinearSVC,headline,0,CountVectorizer,"(2, 2)",6000,0.775591922005571,0.7243500464252554
0,LinearSVC,headline,0,TfidfVectorizer,"(2, 2)",4500,0.7489264159702879,0.7148909006499535
0,LinearSVC,headline,0,CountVectorizer,"(2, 2)",4500,0.7560062674094707,0.7134401114206128
0,LinearSVC,full_text,1,TfidfVectorizer,"(2, 2)",7500,0.7426444986072424,0.7043871866295265
0,LinearSVC,full_text,1,CountVectorizer,"(2, 2)",7500,0.7649721448467967,0.7027042711234912
0,LinearSVC,headline,0,TfidfVectorizer,"(2, 2)",3000,0.716399721448468,0.689531104921077
0,LinearSVC,headline,0,CountVectorizer,"(2, 2)",3000,0.7221738625812442,0.6888927576601671
0,LinearSVC,full_text,1,CountVectorizer,"(2, 2)",6000,0.7330983054781801,0.6841341689879294
0,LinearSVC,full_text,1,TfidfVectorizer,"(2, 2)",6000,0.7154422005571031,0.6833217270194986
0,LinearSVC,full_text,1,CountVectorizer,"(2, 2)",4500,0.714049442896936,0.6758356545961003
0,LinearSVC,full_text,1,TfidfVectorizer,"(2, 2)",4500,0.7014275766016713,0.6731662024141133
0,LinearSVC,short_description,0,CountVectorizer,"(2, 2)",7500,0.7593430826369545,0.6656220984215413
0,LinearSVC,short_description,0,TfidfVectorizer,"(2, 2)",7500,0.7124100510677809,0.6647516248839369
0,LinearSVC,short_description,0,CountVectorizer,"(2, 2)",6000,0.7338672237697307,0.6610376044568245
0,LinearSVC,short_description,0,TfidfVectorizer,"(2, 2)",6000,0.6983373955431755,0.6589484679665738
0,LinearSVC,short_description,0,TfidfVectorizer,"(2, 2)",4500,0.6771123491179202,0.6493732590529248
0,LinearSVC,short_description,0,CountVectorizer,"(2, 2)",4500,0.7069550835654597,0.6486188486536676
0,LinearSVC,full_text,1,CountVectorizer,"(2, 2)",3000,0.6738190575673166,0.6478644382544104
0,LinearSVC,headline,1,TfidfVectorizer,"(2, 2)",7500,0.6906482126276694,0.6456592386258124
0,LinearSVC,headline,1,CountVectorizer,"(2, 2)",7500,0.6961176880222841,0.6451369545032498
0,LinearSVC,full_text,1,TfidfVectorizer,"(2, 2)",3000,0.6613132544103992,0.6429317548746518
0,LinearSVC,headline,1,CountVectorizer,"(2, 2)",6000,0.6883704735376045,0.6424094707520891
0,LinearSVC,headline,1,TfidfVectorizer,"(2, 2)",6000,0.679810817084494,0.6409586815227484
0,LinearSVC,headline,1,CountVectorizer,"(2, 2)",4500,0.6773879990714949,0.6375928505106778
0,LinearSVC,headline,1,TfidfVectorizer,"(2, 2)",4500,0.6733257892293407,0.6375348189415042
0,LinearSVC,short_description,0,CountVectorizer,"(2, 2)",3000,0.6713817316620242,0.6368384401114207
0,LinearSVC,short_description,0,TfidfVectorizer,"(2, 2)",3000,0.6498230037140205,0.6299326833797586
0,LinearSVC,headline,1,TfidfVectorizer,"(2, 2)",3000,0.6381151346332404,0.612755338904364
0,LinearSVC,headline,1,CountVectorizer,"(2, 2)",3000,0.641408426183844,0.611652739090065
0,LinearSVC,short_description,1,CountVectorizer,"(2, 2)",7500,0.6391306870937791,0.5634865366759517
0,LinearSVC,short_description,1,TfidfVectorizer,"(2, 2)",7500,0.6106371866295265,0.5616295264623955
0,LinearSVC,short_description,1,CountVectorizer,"(2, 2)",6000,0.624854921077066,0.559830547818013
0,LinearSVC,short_description,1,TfidfVectorizer,"(2, 2)",6000,0.6010909935004642,0.5588440111420613
0,LinearSVC,short_description,1,CountVectorizer,"(2, 2)",4500,0.6114786443825441,0.5565227483751161
0,LinearSVC,short_description,1,TfidfVectorizer,"(2, 2)",4500,0.5949686629526463,0.5562906220984215
0,LinearSVC,short_description,1,CountVectorizer,"(2, 2)",3000,0.5711321959145775,0.534064531104921
0,LinearSVC,short_description,1,TfidfVectorizer,"(2, 2)",3000,0.5603093082636954,0.533774373259053
