,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 1)",7500,0.8208855617455896,0.7727483751160631
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 2)",7500,0.8163300835654597,0.7725742804085423
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 2)",7500,0.8120792711234912,0.7703110492107706
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 1)",6000,0.8108896239554317,0.7688022284122563
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 2)",6000,0.805275069637883,0.7682799442896936
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 1)",3000,0.7885909935004642,0.7654944289693594
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 2)",6000,0.8014594939647168,0.7651462395543176
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 1)",4500,0.7983548050139275,0.7639856081708449
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 2)",4500,0.7920438718662952,0.7631151346332404
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 2)",4500,0.7898676880222841,0.7604456824512534
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 1)",7500,0.7762157613741876,0.7594591457753017
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 1)",6000,0.7711525069637883,0.7585306406685237
0,SGDClassifier,full_text,0,TfidfVectorizer,"(2, 2)",7500,0.7622301532033426,0.7570218198700093
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 1)",3000,0.7809743500464252,0.7544103992571959
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 2)",3000,0.7744457985143919,0.7543523676880223
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 1)",7500,0.7764914113277623,0.7534818941504178
0,SGDClassifier,full_text,0,CountVectorizer,"(2, 2)",3000,0.7727918987929434,0.7530176415970288
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 1)",4500,0.7623026926648097,0.7516829155060353
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 1)",6000,0.7683814995357474,0.7511606313834726
0,SGDClassifier,full_text,0,TfidfVectorizer,"(2, 2)",6000,0.7497823816155988,0.7494196843082637
0,SGDClassifier,short_description,1,CountVectorizer,"(1, 2)",3000,0.7716167595171773,0.7491875580315692
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 1)",3000,0.7514362813370473,0.7452414113277623
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 1)",4500,0.7591109563602599,0.7446030640668524
0,SGDClassifier,full_text,0,TfidfVectorizer,"(2, 2)",4500,0.7417014856081708,0.7385097493036211
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 1)",3000,0.7460973769730733,0.7373491179201486
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 2)",7500,0.7403812674094707,0.7362465181058496
0,SGDClassifier,headline,0,CountVectorizer,"(2, 2)",7500,0.7774924558960075,0.7334610027855153
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 2)",6000,0.734128365831012,0.7323584029712163
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 2)",4500,0.7285573351903436,0.7263811513463324
0,SGDClassifier,headline,0,CountVectorizer,"(2, 2)",6000,0.7564560120705663,0.7198816155988857
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 2)",7500,0.7249303621169917,0.7198235840297121
0,SGDClassifier,headline,0,TfidfVectorizer,"(2, 2)",7500,0.7484911792014856,0.7189531104921077
0,SGDClassifier,full_text,0,TfidfVectorizer,"(2, 2)",3000,0.7191852367688022,0.7182567316620242
0,SGDClassifier,short_description,1,TfidfVectorizer,"(1, 2)",3000,0.7166753714020427,0.7160515320334262
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 2)",6000,0.7177199396471681,0.7127437325905293
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 2)",4500,0.7137157613741876,0.7081592386258124
0,SGDClassifier,headline,0,TfidfVectorizer,"(2, 2)",6000,0.7350278551532033,0.7075208913649025
0,SGDClassifier,headline,0,CountVectorizer,"(2, 2)",4500,0.7387418755803157,0.706186165273909
0,SGDClassifier,full_text,1,CountVectorizer,"(2, 2)",7500,0.7489989554317549,0.7028203342618384
0,SGDClassifier,headline,0,TfidfVectorizer,"(2, 2)",4500,0.7252205199628597,0.6991643454038997
0,SGDClassifier,short_description,0,TfidfVectorizer,"(1, 2)",3000,0.7008037372330548,0.6982358402971216
0,SGDClassifier,full_text,1,TfidfVectorizer,"(2, 2)",7500,0.7338382079851439,0.69597260909935
0,SGDClassifier,full_text,1,CountVectorizer,"(2, 2)",6000,0.7192722841225627,0.6812325905292479
0,SGDClassifier,headline,0,CountVectorizer,"(2, 2)",3000,0.7069840993500465,0.680594243268338
0,SGDClassifier,full_text,1,TfidfVectorizer,"(2, 2)",6000,0.7125696378830083,0.6772284122562674
0,SGDClassifier,headline,0,TfidfVectorizer,"(2, 2)",3000,0.6974233983286908,0.6744428969359332
0,SGDClassifier,full_text,1,CountVectorizer,"(2, 2)",4500,0.702805826369545,0.6708449396471681
0,SGDClassifier,short_description,0,CountVectorizer,"(2, 2)",7500,0.7234215413184772,0.6705547818012999
0,SGDClassifier,full_text,1,TfidfVectorizer,"(2, 2)",4500,0.6952036908077994,0.6656220984215413
0,SGDClassifier,short_description,0,CountVectorizer,"(2, 2)",6000,0.7055623259052924,0.6621402042711235
0,SGDClassifier,short_description,0,CountVectorizer,"(2, 2)",4500,0.6852657845868152,0.6513463324048282
0,SGDClassifier,headline,1,CountVectorizer,"(2, 2)",7500,0.6850336583101208,0.6442664809656453
0,SGDClassifier,full_text,1,CountVectorizer,"(2, 2)",3000,0.6657816852367688,0.6428737233054782
0,SGDClassifier,headline,1,TfidfVectorizer,"(2, 2)",7500,0.6806087511606314,0.64258356545961
0,SGDClassifier,headline,1,CountVectorizer,"(2, 2)",6000,0.6776636490250696,0.6407265552460538
0,SGDClassifier,headline,1,TfidfVectorizer,"(2, 2)",6000,0.6709900185701021,0.637708913649025
0,SGDClassifier,short_description,0,TfidfVectorizer,"(2, 2)",7500,0.6591080547818013,0.6376508820798514
0,SGDClassifier,full_text,1,TfidfVectorizer,"(2, 2)",3000,0.6565256499535748,0.6359679665738162
0,SGDClassifier,headline,1,TfidfVectorizer,"(2, 2)",4500,0.6644469591457753,0.6337047353760445
0,SGDClassifier,short_description,0,CountVectorizer,"(2, 2)",3000,0.6551909238625813,0.6334145775301764
0,SGDClassifier,short_description,0,TfidfVectorizer,"(2, 2)",6000,0.6545090529247911,0.6318477251624884
0,SGDClassifier,short_description,0,TfidfVectorizer,"(2, 2)",4500,0.6418436629526463,0.6274953574744662
0,SGDClassifier,headline,1,CountVectorizer,"(2, 2)",4500,0.6444695914577531,0.6139159702878366
0,SGDClassifier,short_description,0,TfidfVectorizer,"(2, 2)",3000,0.6242746053853296,0.6118848653667596
0,SGDClassifier,headline,1,CountVectorizer,"(2, 2)",3000,0.6344736536675951,0.6099698235840297
0,SGDClassifier,headline,1,TfidfVectorizer,"(2, 2)",3000,0.6027158774373259,0.5806058495821727
0,SGDClassifier,short_description,1,CountVectorizer,"(2, 2)",7500,0.6280176415970288,0.5707404828226555
0,SGDClassifier,short_description,1,CountVectorizer,"(2, 2)",6000,0.6157149489322191,0.5641829155060353
0,SGDClassifier,short_description,1,TfidfVectorizer,"(2, 2)",7500,0.6212134401114207,0.5627901578458682
0,SGDClassifier,short_description,1,CountVectorizer,"(2, 2)",4500,0.6024982590529248,0.5597144846796658
0,SGDClassifier,short_description,1,TfidfVectorizer,"(2, 2)",6000,0.6074744661095636,0.5588440111420613
0,SGDClassifier,short_description,1,TfidfVectorizer,"(2, 2)",4500,0.5976236072423399,0.5564066852367688
0,SGDClassifier,short_description,1,CountVectorizer,"(2, 2)",3000,0.5654741179201486,0.5356894150417827
0,SGDClassifier,short_description,1,TfidfVectorizer,"(2, 2)",3000,0.561716573816156,0.5323235840297121
