,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 2)",3000,0.9293755803156918,0.6705547818012999
0,RandomForestClassifier,full_text,0,CountVectorizer,"(2, 2)",6000,0.9591167595171773,0.6698003714020427
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 1)",3000,0.9362378133704735,0.6687558031569174
0,RandomForestClassifier,headline,0,CountVectorizer,"(2, 2)",3000,0.7482300371402043,0.6652739090064995
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(2, 2)",7500,0.8918291550603529,0.6648096564531105
0,RandomForestClassifier,full_text,1,CountVectorizer,"(2, 2)",6000,0.7490134633240483,0.6648096564531105
0,RandomForestClassifier,full_text,0,CountVectorizer,"(2, 2)",4500,0.9446959145775302,0.664113277623027
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 1)",7500,0.9590587279480037,0.6581940575673166
0,RandomForestClassifier,full_text,1,CountVectorizer,"(2, 2)",4500,0.7305739322191273,0.6580779944289693
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(2, 2)",6000,0.8707056638811513,0.6577298050139275
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 1)",6000,0.9584929201485608,0.6567432683379758
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 1)",4500,0.9576659702878366,0.6552924791086351
0,RandomForestClassifier,full_text,0,CountVectorizer,"(2, 2)",3000,0.9142003249767874,0.6552344475394615
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 1)",4500,0.9558524837511606,0.654363974001857
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 2)",7500,0.9501218662952646,0.6540738161559888
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 2)",7500,0.9550400417827298,0.6535515320334262
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 1)",6000,0.9568970519962859,0.653435468895079
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(2, 2)",4500,0.8561107242339833,0.6533194057567316
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 1)",3000,0.9568245125348189,0.653261374187558
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 2)",6000,0.9543291550603529,0.6519846796657381
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 1)",7500,0.9580576833797586,0.6517525533890436
0,RandomForestClassifier,full_text,1,TfidfVectorizer,"(2, 2)",7500,0.8265726555246053,0.65169452181987
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 2)",3000,0.9516161792014856,0.6514623955431755
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 1)",3000,0.9541840761374187,0.6499535747446611
0,RandomForestClassifier,short_description,0,CountVectorizer,"(1, 2)",4500,0.953444173630455,0.6496634168987929
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 2)",6000,0.9479021587743732,0.6496053853296193
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(2, 2)",7500,0.9835770659238626,0.6450789229340761
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 2)",4500,0.9442026462395543,0.6400882079851439
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(2, 2)",6000,0.9787604456824512,0.6381731662024142
0,RandomForestClassifier,full_text,1,TfidfVectorizer,"(2, 2)",6000,0.7925661559888579,0.6379410399257196
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(2, 2)",3000,0.8211902274837511,0.6366063138347261
0,RandomForestClassifier,full_text,1,CountVectorizer,"(2, 2)",3000,0.6870212395543176,0.6362000928505107
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 2)",3000,0.9397632311977716,0.6353876508820798
0,RandomForestClassifier,headline,1,CountVectorizer,"(2, 2)",7500,0.7011084029712163,0.6314995357474467
0,RandomForestClassifier,headline,1,CountVectorizer,"(2, 2)",6000,0.6934192200557103,0.6305129990714949
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(2, 2)",4500,0.9717241179201486,0.6303969359331476
0,RandomForestClassifier,full_text,1,TfidfVectorizer,"(2, 2)",4500,0.77669452181987,0.629700557103064
0,RandomForestClassifier,headline,1,CountVectorizer,"(2, 2)",4500,0.6826398560817084,0.6263927576601671
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 2)",7500,0.9570566388115135,0.6212859795728877
0,RandomForestClassifier,headline,1,TfidfVectorizer,"(2, 2)",7500,0.7228847493036211,0.6185004642525533
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 2)",6000,0.9567809888579387,0.6173398328690808
0,RandomForestClassifier,headline,1,TfidfVectorizer,"(2, 2)",6000,0.7134691272051996,0.614960538532962
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(2, 2)",3000,0.9583478412256268,0.6140320334261838
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 2)",4500,0.9564618152274837,0.6115947075208914
0,RandomForestClassifier,headline,1,TfidfVectorizer,"(2, 2)",4500,0.706505338904364,0.6114786443825441
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(1, 2)",3000,0.9555623259052924,0.6111304549675023
0,RandomForestClassifier,full_text,1,TfidfVectorizer,"(2, 2)",3000,0.7276288300835655,0.6063718662952646
0,RandomForestClassifier,headline,1,CountVectorizer,"(2, 2)",3000,0.6457027623026926,0.6038765088207985
0,RandomForestClassifier,headline,1,TfidfVectorizer,"(2, 2)",3000,0.6700470055710307,0.5906453110492108
0,RandomForestClassifier,short_description,1,CountVectorizer,"(2, 2)",7500,0.6530437558031569,0.5500812441968431
0,RandomForestClassifier,short_description,0,CountVectorizer,"(2, 2)",3000,0.8283281104921077,0.5492688022284122
0,RandomForestClassifier,short_description,0,CountVectorizer,"(2, 2)",6000,0.8750435236768802,0.5488625812441968
0,RandomForestClassifier,short_description,0,CountVectorizer,"(2, 2)",7500,0.8902477948003714,0.5485143918291551
0,RandomForestClassifier,short_description,1,CountVectorizer,"(2, 2)",6000,0.6394063370473537,0.5482822655524605
0,RandomForestClassifier,short_description,1,CountVectorizer,"(2, 2)",4500,0.6252611420612814,0.5482822655524605
0,RandomForestClassifier,short_description,0,CountVectorizer,"(2, 2)",4500,0.8601439182915506,0.5474117920148561
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(2, 2)",7500,0.9122707753017641,0.5402158774373259
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(2, 2)",6000,0.9072945682451253,0.5368500464252554
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(2, 2)",4500,0.8973131383472609,0.5349930362116991
0,RandomForestClassifier,short_description,1,CountVectorizer,"(2, 2)",3000,0.5797063602599815,0.5277390900649953
0,RandomForestClassifier,short_description,0,TfidfVectorizer,"(2, 2)",3000,0.8810352831940576,0.5244312906220984
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(2, 2)",7500,0.693158077994429,0.5204271123491179
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(2, 2)",6000,0.6807828458681523,0.5179317548746518
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(2, 2)",4500,0.6734128365831012,0.5156104921077066
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(2, 2)",3000,0.6214745821727019,0.5029015784586816
