,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 2)",3000,0.752916086350975,0.7806987000928505
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 2)",3000,0.7542798282265553,0.7686281337047354
0,MultinomialNB,full_text,0,CountVectorizer,"(2, 2)",4500,0.788939182915506,0.7679897864438254
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 1)",7500,0.7860811281337048,0.7593430826369545
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 1)",7500,0.7763463324048282,0.7539461467038069
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 1)",6000,0.7774634401114207,0.7524373259052924
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 1)",6000,0.7687296889507892,0.7501740947075209
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 2)",7500,0.773633356545961,0.7496518105849582
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 1)",4500,0.7684250232126276,0.747968895078923
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 1)",7500,0.7673514391829155,0.7459377901578459
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 2)",6000,0.7654363974001857,0.7457056638811513
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 1)",4500,0.7613016480965645,0.7453574744661096
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 1)",7500,0.7646674791086351,0.7443709377901578
0,MultinomialNB,full_text,0,CountVectorizer,"(2, 2)",3000,0.75715239090065,0.7423398328690808
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 1)",6000,0.7572684540389972,0.7407729805013927
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 1)",6000,0.7557451253481894,0.7398444753946146
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 2)",4500,0.7564124883936861,0.7382195914577531
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 1)",3000,0.7541782729805014,0.7378714020427113
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 1)",4500,0.7474611188486536,0.7368268337975858
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 1)",3000,0.7484621634168988,0.7364786443825441
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 1)",4500,0.7467067084493965,0.7353180129990715
0,MultinomialNB,headline,0,CountVectorizer,"(2, 2)",7500,0.7726903435468895,0.7336931290622098
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 2)",7500,0.7521906917363046,0.7310236768802229
0,MultinomialNB,short_description,1,CountVectorizer,"(1, 2)",3000,0.7404392989786444,0.7282381615598886
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 2)",6000,0.7444579851439183,0.7269614670380687
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 1)",3000,0.7311107242339833,0.7253946146703807
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 2)",4500,0.7352599814298979,0.721564531104921
0,MultinomialNB,headline,0,CountVectorizer,"(2, 2)",6000,0.7538736072423399,0.7213904363974002
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 1)",3000,0.7283107010213556,0.7213324048282266
0,MultinomialNB,short_description,0,CountVectorizer,"(1, 2)",3000,0.7203893918291551,0.7101903435468895
0,MultinomialNB,headline,0,CountVectorizer,"(2, 2)",4500,0.7374651810584958,0.7086815227483751
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 2)",7500,0.6744428969359332,0.7081012070566388
0,MultinomialNB,full_text,1,CountVectorizer,"(2, 2)",7500,0.7496518105849582,0.7056058495821727
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 2)",6000,0.6648386722376973,0.7010793871866295
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 2)",4500,0.6525940111420613,0.6919684308263695
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 2)",7500,0.6743123259052924,0.6839600742804085
